id,audienceScore,tomatoMeter,runtimeMinutes,genre,kmeans_cluster
1001553-bad_company,71.0,86.0,93.0,"Western, Comedy",0
1001567-bad_news_bears,80.0,97.0,102.0,"Kids & family, Comedy",0
1001572-bad_seed,82.0,63.0,129.0,Horror,1
1001634-bang_the_drum_slowly,62.0,92.0,96.0,Drama,0
1001781-batman,84.0,73.0,126.0,"Action, Adventure, Fantasy",1
1001811-battle_of_the_sexes,40.0,83.0,88.0,Comedy,0
1001902-beauty_and_the_beast,90.0,95.0,95.0,Fantasy,0
1001994-belles_of_st_trinians,68.0,71.0,91.0,Comedy,0
1001_grams,48.0,82.0,93.0,Drama,0
1002058-best_boy,95.0,100.0,110.0,Documentary,0
1002072-best_man,90.0,100.0,102.0,Drama,0
1002142-best_of_the_best,72.0,33.0,97.0,Action,2
1002178-best_of_times,43.0,31.0,104.0,Comedy,2
1002203-betrayal,77.0,86.0,95.0,Drama,0
1002205-betrayed,51.0,38.0,127.0,Mystery & thriller,2
1002213-better_off_dead,87.0,77.0,98.0,Comedy,0
1002306-big_brawl,43.0,67.0,95.0,Adventure,2
1002310-big_business,69.0,42.0,97.0,Comedy,2
1002332-big_heat,90.0,100.0,90.0,"Crime, Drama",0
1002352-big_sleep,91.0,97.0,114.0,"Mystery & thriller, Crime, Drama",1
1002353-big_sleep,27.0,50.0,99.0,"Mystery & thriller, Crime, Drama",2
1002361-big_town,36.0,50.0,109.0,Drama,2
1002407-billy_budd,91.0,91.0,123.0,Drama,1
1002448-birds,83.0,94.0,119.0,Mystery & thriller,1
1002497-black_hole,45.0,43.0,97.0,Sci-fi,2
1002512-black_rain,55.0,54.0,125.0,"Crime, Drama, Action",1
1002526-black_sunday,65.0,71.0,143.0,Mystery & thriller,1
1002531-black_widow,41.0,54.0,102.0,"Mystery & thriller, Crime, Drama",2
1002540-blackmail,65.0,87.0,86.0,Mystery & thriller,0
1002571-blind_date,42.0,24.0,93.0,Comedy,2
1002580-bliss,81.0,100.0,111.0,Drama,0
1002598-blood_and_sand,68.0,100.0,120.0,Drama,1
1002611-blood_feast,44.0,38.0,58.0,Horror,2
1002734-bluebeard,38.0,40.0,125.0,Horror,2
1002830-body_heat,80.0,96.0,113.0,"Crime, Drama",0
1002907-border,53.0,65.0,107.0,Drama,2
1002930-born_yesterday,85.0,97.0,103.0,"Comedy, Drama",0
1002939-boston_strangler,74.0,87.0,116.0,"Crime, Drama",1
1002947-bounty,72.0,74.0,132.0,"Adventure, Drama",1
1002993-boys_from_brazil,66.0,69.0,123.0,"Mystery & thriller, Drama",1
1003017-brainstorm,56.0,57.0,106.0,Sci-fi,2
1003021-branded,55.0,80.0,103.0,Western,0
1003033-brazil,90.0,98.0,142.0,"Comedy, Fantasy",1
1003060-breakout,43.0,54.0,96.0,Action,2
1003066-breathless,48.0,60.0,105.0,Drama,2
1003075-brewsters_millions,55.0,35.0,97.0,Comedy,2
1003076-brians_song,82.0,92.0,74.0,Drama,0
1003086-bridge_at_remagen,58.0,20.0,115.0,"War, History, Drama",2
1003094-brief_encounter,91.0,91.0,86.0,"Romance, Drama",0
1003098-bright_lights_big_city,38.0,60.0,110.0,Drama,2
1003119-broken_arrow,71.0,90.0,93.0,Western,0
1003120-broken_blossoms,71.0,95.0,87.0,Drama,0
1003136-brotherhood,24.0,60.0,98.0,Drama,2
1003217-bug,25.0,33.0,100.0,Horror,2
1003276-burglar,39.0,27.0,102.0,"Mystery & thriller, Comedy",2
1003296-bus_stop,62.0,80.0,96.0,"Comedy, Drama",0
1003318-butch_cassidy_and_the_sundance_kid,92.0,89.0,110.0,"Western, Action",0
1003339-bye_bye_birdie,66.0,89.0,112.0,"Musical, Comedy",0
1003399-calamity_jane,87.0,73.0,101.0,Musical,0
1003441-camille,83.0,94.0,108.0,Romance,0
1003492-cape_fear,86.0,96.0,105.0,Mystery & thriller,0
1003499-captain_blood,89.0,100.0,119.0,Adventure,1
1003531-captains_courageous,89.0,94.0,117.0,Adventure,1
1003617-carny,51.0,57.0,107.0,Drama,2
1003625-carrie,77.0,93.0,98.0,Horror,0
1003707-casablanca,95.0,99.0,102.0,Drama,0
1003722-casino_royale,34.0,26.0,131.0,Comedy,2
1003747-cat_and_the_canary,75.0,93.0,75.0,"Mystery & thriller, Comedy",0
1003757-cat_people,73.0,92.0,73.0,Horror,0
1003758-cat_people,46.0,63.0,118.0,Horror,2
1003780-caught,78.0,100.0,88.0,Drama,0
1003854-champ,82.0,40.0,122.0,Drama,1
1003857-champion,74.0,94.0,99.0,"Drama, Romance",0
1003883-charade,92.0,94.0,114.0,"Mystery & thriller, Comedy",1
1003952-charlottes_web,67.0,76.0,93.0,"Kids & family, Musical, Fantasy, Drama, Animation",0
1003953-charly,62.0,55.0,106.0,Fantasy,2
1003957-chase,73.0,89.0,135.0,Drama,1
1003972-checking_out,20.0,20.0,95.0,Comedy,2
1004047-children_of_the_corn,40.0,38.0,93.0,"Horror, Mystery & thriller",2
1004110-chosen,79.0,75.0,108.0,Drama,0
1004125-christmas_carol,74.0,100.0,69.0,"Kids & family, Holiday, Fantasy",0
1004141-christmas_in_connecticut,75.0,89.0,101.0,"Holiday, Comedy",0
1004151-christmas_story,88.0,90.0,93.0,"Kids & family, Holiday, Comedy",0
1004177-cimarron,25.0,52.0,131.0,Western,2
1004323-clean_slate,83.0,83.0,129.0,Comedy,1
1004329-cleopatra,67.0,82.0,101.0,"History, Drama",0
1004330-cleopatra,69.0,56.0,243.0,"History, Drama",1
1004369-cloak_and_dagger,41.0,80.0,106.0,Mystery & thriller,2
1004463-college,72.0,90.0,65.0,Comedy,0
1004485-colors,71.0,74.0,120.0,"Crime, Drama, Action",1
1004502-coma,66.0,81.0,113.0,Sci-fi,0
1004552-comfort_and_joy,81.0,100.0,105.0,"Comedy, Drama",0
1004559-coming_home,83.0,86.0,126.0,Drama,1
1004567-commando,67.0,67.0,90.0,Action,0
1004703-convoy,72.0,50.0,110.0,"Action, Drama",1
1004743-corrupt,62.0,83.0,99.0,"Crime, Drama",0
1004785-count_of_monte_cristo,77.0,86.0,113.0,Adventure,0
1004790-countdown,28.0,71.0,101.0,Sci-fi,2
1004870-crawlspace,21.0,17.0,78.0,Horror,2
1004906-creature_from_the_black_lagoon,74.0,80.0,79.0,Horror,0
1004985-cross_my_heart,27.0,46.0,96.0,"Romance, Comedy",2
1004995-crossroads,82.0,75.0,98.0,Musical,0
1005090-cutting_class,22.0,14.0,90.0,Horror,2
1005107-doa,75.0,88.0,83.0,"Crime, Drama",0
1005108-doa,29.0,60.0,96.0,"Crime, Drama",2
1005152-damn_yankees,70.0,78.0,110.0,"Musical, Comedy",0
1005155-damned,82.0,89.0,153.0,"Drama, Lgbtq+",1
1005194-dangerous,64.0,86.0,78.0,Drama,0
1005199-dangerous_liaisons,83.0,94.0,120.0,Drama,1
1005242-dark_mirror,57.0,71.0,85.0,"Crime, Drama",0
1005279-darling,70.0,67.0,128.0,Drama,1
1005339-dawn_of_the_dead,90.0,93.0,126.0,Horror,1
1005360-day_of_the_dead,75.0,86.0,102.0,Horror,0
1005371-day_the_earth_stood_still,87.0,95.0,92.0,Sci-fi,0
1005381-days_of_wine_and_roses,89.0,100.0,117.0,Drama,1
1005399-dead_heat,49.0,11.0,88.0,"Horror, Action, Comedy",2
1005405-dead_of_night,86.0,93.0,104.0,Horror,0
1005412-dead_reckoning,67.0,67.0,100.0,Mystery & thriller,0
1005512-death_in_venice,81.0,70.0,130.0,"Drama, Lgbtq+",1
1005521-death_of_a_salesman,75.0,100.0,135.0,Drama,1
1005673-dentist,68.0,100.0,22.0,Comedy,0
1005724-desperate_hours,79.0,88.0,112.0,"Crime, Drama",0
1005762-devil_doll,29.0,33.0,80.0,Horror,2
1005865-dillinger,74.0,93.0,107.0,"Crime, Drama, Mystery & thriller",0
1005875-dinner_at_eight,74.0,91.0,113.0,Comedy,0
1005964-disraeli,42.0,83.0,89.0,Biography,0
1005967-distant_thunder,44.0,43.0,114.0,Drama,2
1005973-diva,86.0,96.0,125.0,Mystery & thriller,1
1006037-doctor_zhivago,88.0,84.0,197.0,"Romance, History, Drama, War",1
1006042-dodge_city,74.0,100.0,104.0,Western,0
1006068-dolls,51.0,60.0,77.0,Horror,2
1006080-don_giovanni,91.0,100.0,176.0,Musical,1
1006206-dr_jekyll_and_mr_hyde,67.0,92.0,67.0,Horror,0
1006207-dr_jekyll_and_mr_hyde,80.0,91.0,97.0,Horror,0
1006208-dr_jekyll_and_mr_hyde,61.0,58.0,114.0,Horror,1
1006223-how_the_grinch_stole_christmas,95.0,100.0,25.0,"Holiday, Kids & family, Animation",0
1006234-dracula,82.0,94.0,75.0,Horror,0
1006235-dracula,42.0,60.0,97.0,Horror,2
1006236-dracula,58.0,59.0,109.0,Horror,2
1006250-dragnet,41.0,50.0,106.0,Comedy,2
1006287-dream_team,61.0,50.0,113.0,Comedy,2
1006293-dreams,74.0,50.0,86.0,Drama,0
1006299-dressed_to_kill,74.0,82.0,105.0,Mystery & thriller,0
1006345-duel,84.0,89.0,95.0,Mystery & thriller,0
1006364-dune,65.0,43.0,137.0,"Sci-fi, Adventure",1
1006392-eagle_has_landed,67.0,67.0,123.0,"War, Adventure",1
1006416-east_of_eden,90.0,86.0,115.0,Drama,1
1006425-easy_money,58.0,64.0,95.0,Comedy,0
1006429-easy_virtue,25.0,67.0,79.0,"Drama, Romance",2
1006438-eaten_alive,30.0,35.0,90.0,Horror,2
1006476-oedipus_rex,77.0,88.0,110.0,Drama,0
1006510-electric_dreams,71.0,44.0,95.0,"Fantasy, Romance, Comedy",0
1006527-elephant_man,93.0,92.0,125.0,"Biography, Drama",1
1006646-enforcer,59.0,69.0,96.0,"Action, Mystery & thriller",0
1006648-enforcer,71.0,89.0,87.0,"Crime, Drama",0
1006676-equinox,27.0,33.0,80.0,Horror,2
1006717-escape_from_new_york,77.0,86.0,100.0,"Action, Sci-fi",0
1006872-exodus,69.0,65.0,207.0,"History, Drama",1
1006917-eyewitness,38.0,75.0,103.0,Mystery & thriller,2
1006975-fade_to_black,43.0,42.0,101.0,Horror,2
1007003-fahrenheit_451,72.0,81.0,112.0,Sci-fi,0
1007039-family,75.0,71.0,130.0,Drama,1
1007070-fan,33.0,33.0,95.0,Mystery & thriller,2
1007073-fandango,77.0,63.0,91.0,"Comedy, Drama",0
1007077-fanny,88.0,100.0,128.0,"Drama, Romance, Comedy",1
1007078-fanny,67.0,80.0,133.0,Drama,1
1007101-far_country,76.0,100.0,97.0,Western,0
1007105-far_from_the_madding_crowd,76.0,64.0,169.0,"Romance, Drama",1
1007107-far_north,50.0,13.0,90.0,Drama,2
1007110-farewell_my_lovely,72.0,67.0,97.0,Mystery & thriller,0
1007141-fatal_attraction,72.0,75.0,119.0,"Mystery & thriller, Drama",1
1007154-father_of_the_bride,74.0,90.0,93.0,Comedy,0
1007195-feds,49.0,33.0,91.0,Comedy,2
1007230-fever_pitch,25.0,14.0,95.0,Drama,2
1007350-fire_and_ice,53.0,63.0,81.0,"Fantasy, Animation",0
1007517-flash_gordon,69.0,83.0,110.0,Sci-fi,0
1007522-flashback,60.0,40.0,108.0,Comedy,2
1007538-flesh_and_blood,64.0,86.0,126.0,"Adventure, Drama, Action",1
1007555-flight_of_the_phoenix,81.0,87.0,147.0,Adventure,1
1007573-flipper,48.0,50.0,90.0,"Kids & family, Adventure",2
1007600-fly,71.0,95.0,94.0,"Horror, Sci-fi",0
1007602-fly,83.0,93.0,95.0,"Horror, Sci-fi",0
1007615-flying_tigers,69.0,67.0,102.0,War,0
1007657-footloose,71.0,52.0,107.0,Drama,0
1007691-force_of_evil,75.0,100.0,78.0,"Crime, Drama",0
1007739-foul_play,68.0,74.0,116.0,"Mystery & thriller, Comedy",1
1007745-four_feathers,85.0,100.0,115.0,Adventure,1
1007754-four_seasons,75.0,76.0,107.0,"Comedy, Drama",0
1007818-frankenstein,87.0,94.0,71.0,Horror,0
1007832-frantic,64.0,76.0,120.0,"Mystery & thriller, Crime, Drama",1
1007839-freaky_friday,57.0,70.0,95.0,"Kids & family, Comedy, Fantasy",0
1007910-fright_night,76.0,82.0,106.0,"Horror, Comedy",0
1007931-from_here_to_eternity,84.0,88.0,118.0,Drama,1
1007942-front_page,62.0,88.0,101.0,Comedy,0
1007949-frosty_the_snowman,73.0,73.0,22.0,"Fantasy, Animation, Holiday, Kids & family",0
1007962-fugitive,61.0,75.0,104.0,Drama,0
1007977-fun_with_dick_and_jane,51.0,54.0,95.0,Comedy,2
1007990-funny_farm,51.0,62.0,103.0,Comedy,2
1008015-fury,49.0,77.0,118.0,"Mystery & thriller, Horror",1
1008055-galaxy_of_terror,28.0,31.0,80.0,Sci-fi,2
1008074-gallipoli,83.0,91.0,110.0,Drama,0
1008080-gambler,77.0,80.0,109.0,Drama,0
1008085-game_of_death,63.0,46.0,102.0,Adventure,2
1008166-general,92.0,92.0,83.0,"Comedy, Action, Adventure, Drama, War",0
1008243-getaway,81.0,86.0,122.0,Action,1
1008358-girls_girls_girls,49.0,33.0,106.0,"Musical, Comedy",2
1008391-glass_menagerie,61.0,75.0,134.0,Drama,1
1008407-gloria,79.0,93.0,121.0,"Crime, Drama",1
1008415-glory,93.0,94.0,122.0,"War, History, Drama",1
1008437-go_west,59.0,89.0,81.0,"Western, Comedy",0
1008457-goddess,58.0,57.0,105.0,Drama,2
1008513-golden_boy,47.0,80.0,99.0,Drama,0
1008588-gone_in_60_seconds,66.0,43.0,105.0,Action,2
1008623-goodbye_girl,84.0,79.0,110.0,"Romance, Comedy",0
1008627-goodbye_mr_chips,87.0,84.0,114.0,Drama,1
1008799-great_gatsby,47.0,39.0,144.0,Drama,1
1008852-great_race,83.0,72.0,150.0,Comedy,1
1008924-greed,91.0,96.0,128.0,Drama,1
1008931-green_berets,61.0,23.0,141.0,War,1
1008942-greetings,41.0,88.0,88.0,Comedy,0
1008968-grizzly,31.0,45.0,90.0,Horror,2
1008981-group,58.0,67.0,150.0,"Drama, Lgbtq+",1
1009027-gullivers_travels,52.0,69.0,74.0,"Kids & family, Fantasy, Animation",0
1009055-gunfighter,89.0,100.0,84.0,Western,0
1009058-gung_ho,46.0,33.0,111.0,Comedy,2
1009076-gypsy,75.0,64.0,149.0,Musical,1
1009096-hairspray,80.0,98.0,90.0,Comedy,0
1009113-halloween,89.0,96.0,91.0,"Holiday, Horror, Mystery & thriller",0
1009123-hamlet,80.0,96.0,153.0,Drama,1
1009131-hand,28.0,29.0,104.0,Horror,2
1009211-hard_times,81.0,93.0,92.0,Drama,0
1009219-hardcore,67.0,74.0,108.0,Drama,0
1009224-harder_they_fall,80.0,100.0,109.0,Drama,0
1009277-haunting,82.0,87.0,112.0,Horror,0
1009293-hawaii,53.0,67.0,181.0,Drama,1
1009399-heat,27.0,17.0,102.0,"Crime, Drama",2
1009425-heaven,67.0,63.0,80.0,Documentary,0
1009427-heaven_can_wait,68.0,87.0,101.0,"Comedy, Fantasy",0
1009437-heidi,74.0,100.0,88.0,"Kids & family, Drama",0
1009456-hell_in_the_pacific,82.0,67.0,103.0,Drama,0
1009470-hells_angels_on_wheels,37.0,29.0,95.0,Horror,2
1009517-hercules,42.0,38.0,107.0,Adventure,2
1009518-hercules,26.0,22.0,101.0,"Adventure, Fantasy",2
1009548-heroes,51.0,27.0,113.0,"Comedy, Drama",2
1009583-hidden_fortress,92.0,96.0,139.0,Comedy,1
1009601-high_hopes,85.0,92.0,112.0,Comedy,0
1009645-hills_have_eyes,54.0,67.0,83.0,Horror,0
1009649-hindenburg,38.0,36.0,125.0,Drama,2
1009691-hit,74.0,89.0,98.0,"Crime, Drama",0
1009716-hobsons_choice,91.0,92.0,107.0,Comedy,0
1009736-hole_in_the_head,49.0,67.0,120.0,"Comedy, Drama",1
1009830-home_of_the_brave,65.0,98.0,85.0,War,0
1009972-hot_pursuit,44.0,0.0,92.0,Comedy,2
1009989-hotel,40.0,100.0,124.0,Drama,1
100_bloody_acres_2013,48.0,77.0,91.0,"Comedy, Horror",0
100_days_to_live,86.0,100.0,90.0,"Drama, Mystery & thriller",0
100_girls,50.0,60.0,95.0,Comedy,2
100_men_and_a_girl,55.0,88.0,84.0,"Musical, Comedy",0
100_mile_rule,22.0,60.0,98.0,Comedy,2
100_percent_wolf,46.0,69.0,89.0,"Comedy, Fantasy, Animation",2
100_streets,36.0,41.0,93.0,Drama,2
100_voices_a_journey_home,100.0,83.0,92.0,Documentary,0
100_years_of_men_in_love,55.0,100.0,57.0,"Documentary, History, Lgbtq+",0
100_yen_love,73.0,100.0,113.0,"Comedy, Drama",0
1010002-hound_of_the_baskervilles,83.0,91.0,80.0,Mystery & thriller,0
1010004-hound_of_the_baskervilles,73.0,94.0,87.0,"Mystery & thriller, Horror",0
1010012-house,46.0,62.0,92.0,"Horror, Comedy",2
1010030-house_of_wax,73.0,93.0,88.0,Horror,0
1010034-house_on_haunted_hill,73.0,78.0,75.0,Horror,0
1010174-hud,89.0,84.0,112.0,Drama,1
1010214-hunchback_of_notre_dame,76.0,93.0,93.0,"Drama, Horror, Romance",0
1010215-hunchback_of_notre_dame,87.0,94.0,116.0,Drama,1
1010230-hunter,48.0,46.0,97.0,"Crime, Drama",2
1010240-hurricane,44.0,33.0,119.0,Romance,2
1010249-hustle,48.0,63.0,120.0,"Crime, Drama",2
1010263-i_the_jury,40.0,40.0,110.0,"Crime, Drama",2
1010417-imitation_of_life,91.0,82.0,125.0,Drama,1
1010431-importance_of_being_earnest,83.0,88.0,95.0,Comedy,0
1010439-impulse,31.0,43.0,92.0,Horror,2
1010440-impulse,20.0,33.0,108.0,Mystery & thriller,2
1010448-in_cold_blood,88.0,83.0,134.0,Drama,1
1010510-incredible_hulk,65.0,63.0,100.0,Sci-fi,0
1010526-incubus,23.0,29.0,92.0,Horror,2
1010540-indiscreet,69.0,100.0,100.0,"Romance, Comedy",0
1010553-informer,77.0,94.0,91.0,Drama,0
1010623-intermezzo,67.0,100.0,70.0,Romance,0
1010644-intolerance,77.0,97.0,178.0,Drama,1
1010672-invaders_from_mars,55.0,87.0,73.0,Sci-fi,0
1010678-invasion_of_the_body_snatchers,85.0,98.0,80.0,"Sci-fi, Horror",0
1010679-invasion_of_the_body_snatchers,82.0,92.0,115.0,Sci-fi,1
1010685-invasion_usa,51.0,19.0,107.0,Action,2
1010695-invisible_man,85.0,94.0,71.0,Sci-fi,0
1010752-island_of_dr_moreau,40.0,54.0,98.0,Horror,2
1010770-it,81.0,88.0,72.0,Drama,0
1010793-its_alive,41.0,70.0,90.0,Horror,2
1010824-ivanhoe,64.0,79.0,106.0,Adventure,0
1010837-jack_and_the_beanstalk,37.0,43.0,78.0,"Kids & family, Fantasy",2
1010849-jack_frost,62.0,57.0,48.0,"Kids & family, Holiday, Fantasy, Animation",0
1010889-jamaica_inn,35.0,55.0,99.0,Adventure,2
1010939-jason_and_the_argonauts,79.0,89.0,104.0,"Kids & family, Fantasy",0
1010978-jazz_singer,56.0,78.0,97.0,Musical,0
1010979-jazz_singer,69.0,23.0,115.0,Musical,2
1011028-jesus_christ_superstar,76.0,54.0,107.0,Musical,0
1011102-joan_of_arc,54.0,90.0,100.0,Biography,0
1011176-johnny_belinda,89.0,91.0,102.0,Drama,0
1011245-journey_into_fear,49.0,73.0,71.0,Mystery & thriller,0
1011295-judex,81.0,90.0,95.0,Drama,0
1011319-juggernaut,56.0,88.0,109.0,Mystery & thriller,0
1011328-julius_caesar,81.0,96.0,121.0,"History, Drama",1
1011329-julius_caesar,36.0,40.0,117.0,"History, Drama",2
1011338-jungle_book,56.0,54.0,109.0,Adventure,2
1011392-kansas,19.0,18.0,110.0,Drama,2
1011487-kickboxer,65.0,36.0,105.0,Action,2
1011495-kid_galahad,56.0,50.0,95.0,Musical,2
1011558-killer_elite,33.0,57.0,122.0,Action,2
1011573-killers,71.0,80.0,95.0,"Crime, Drama",0
1011605-king_and_i,83.0,93.0,133.0,Musical,1
1011615-king_kong,86.0,96.0,100.0,"Adventure, Fantasy",0
1011617-king_kong,31.0,53.0,134.0,"Adventure, Fantasy",2
1011623-king_of_comedy,90.0,90.0,101.0,"Comedy, Drama",0
1011626-king_of_kings,78.0,85.0,160.0,"Holiday, History, Drama",1
1011638-king_solomons_mines,60.0,92.0,102.0,"Adventure, Romance, Action",0
1011639-king_solomons_mines,31.0,8.0,100.0,Action,2
1011813-lady_vanishes,88.0,98.0,97.0,Mystery & thriller,0
1011814-lady_vanishes,43.0,33.0,99.0,"Mystery & thriller, Comedy",2
1011818-ladykillers,87.0,100.0,90.0,Comedy,0
1011841-land_that_time_forgot,38.0,43.0,91.0,Fantasy,2
1011930-last_command,91.0,95.0,90.0,"Drama, History, Romance",0
1012007-laura,90.0,100.0,88.0,Mystery & thriller,0
1012162-legacy,24.0,19.0,100.0,Horror,2
1012164-legend,73.0,41.0,89.0,Fantasy,0
1012225-les_miserables,86.0,85.0,108.0,Drama,0
1012264-letter,82.0,100.0,95.0,Drama,0
1012370-lilies_of_the_field,86.0,92.0,94.0,"Comedy, Drama",0
1012386-lion_in_winter,90.0,90.0,132.0,"History, Drama",1
1012419-little_drummer_boy,64.0,75.0,30.0,"Fantasy, Animation, Kids & family, Musical",0
1012439-little_lord_fauntleroy,75.0,88.0,98.0,"Comedy, Drama",0
1012478-little_princess,80.0,88.0,91.0,Drama,0
1012506-little_romance,85.0,71.0,108.0,"Romance, Comedy",0
1012514-little_shop_of_horrors,55.0,93.0,70.0,Comedy,0
1012515-little_shop_of_horrors,79.0,90.0,93.0,"Musical, Comedy",0
1012518-little_thief,72.0,71.0,105.0,Drama,0
1012524-little_women,77.0,89.0,116.0,Drama,1
1012525-little_women,83.0,75.0,121.0,"Drama, Romance",1
1012605-lock_up,50.0,31.0,103.0,Action,2
1012611-lolita,84.0,91.0,152.0,"Comedy, Drama",1
1012647-long_days_journey_into_night,85.0,94.0,174.0,Drama,1
1012662-long_hot_summer,83.0,86.0,115.0,Drama,1
1012665-longest_yard,75.0,77.0,121.0,"Comedy, Drama",1
1012754-losin_it,28.0,18.0,100.0,Comedy,2
1012772-lost_patrol,64.0,100.0,74.0,War,0
1012813-love_bug,66.0,78.0,107.0,"Kids & family, Comedy",0
1012839-love_on_the_run,70.0,58.0,93.0,"Romance, Comedy",0
1012861-loverboy,56.0,50.0,98.0,"Romance, Comedy",2
1012871-lovesick,36.0,40.0,95.0,"Romance, Comedy",2
1012920-lust_for_life,81.0,86.0,122.0,Biography,1
1012928-m,95.0,100.0,99.0,"Mystery & thriller, Crime, Drama",0
1012993-madame_x,80.0,60.0,99.0,Drama,0
1013004-made_in_heaven,82.0,56.0,102.0,"Romance, Comedy",0
1013035-magic_flute,84.0,92.0,134.0,Musical,1
1013071-magnificent_ambersons,84.0,89.0,88.0,Drama,0
1013077-magnificent_seven,87.0,89.0,126.0,Western,1
1013089-main_event,42.0,40.0,112.0,Comedy,2
1013139-maltese_falcon,91.0,99.0,100.0,"Crime, Drama",0
1013162-man_for_all_seasons,87.0,89.0,120.0,"History, Drama",1
1013201-man_who_came_to_dinner,81.0,86.0,112.0,Comedy,0
1013227-manchurian_candidate,90.0,97.0,126.0,"Mystery & thriller, Drama",1
1013238-manhattan_project,46.0,50.0,117.0,Mystery & thriller,2
1013248-manhunter,77.0,93.0,119.0,"Mystery & thriller, Crime, Drama",1
1013259-mannequin,55.0,20.0,89.0,"Romance, Comedy, Fantasy",2
1013380-mark_of_zorro,71.0,91.0,90.0,Adventure,0
1013427-marty,87.0,96.0,91.0,Drama,0
1013481-mask,44.0,60.0,83.0,Drama,2
1013485-masque_of_the_red_death,70.0,67.0,94.0,Horror,0
1013488-masquerade,50.0,50.0,90.0,"Crime, Drama",2
1013632-mechanic,65.0,40.0,100.0,"Action, Mystery & thriller",2
1013711-men,72.0,79.0,86.0,Drama,0
1013772-meteor,13.0,5.0,107.0,Sci-fi,2
1013775-metropolis,92.0,97.0,123.0,"Sci-fi, Drama",1
1013884-mighty_joe_young,64.0,91.0,94.0,Fantasy,0
1013912-milky_way,84.0,94.0,102.0,"Comedy, Drama",0
1013919-million_dollar_mystery,31.0,0.0,95.0,Comedy,2
1013973-miracle_worker,88.0,96.0,106.0,"Biography, Drama",0
1013976-mirage,75.0,100.0,109.0,Mystery & thriller,0
1013984-mischief,67.0,57.0,97.0,Comedy,0
1014007-missing,85.0,94.0,122.0,Drama,1
1014008-missing_in_action,42.0,19.0,102.0,War,2
1014027-mission,87.0,66.0,128.0,"History, Drama",1
1014061-mister_roberts,85.0,93.0,123.0,Comedy,1
1014090-moby_dick,73.0,83.0,116.0,Adventure,1
1014096-modern_girls,63.0,40.0,84.0,"Comedy, Drama",2
1014137-monkey_business,84.0,89.0,78.0,Comedy,0
1014138-monkey_business,68.0,79.0,97.0,Comedy,0
1014167-monte_walsh,64.0,89.0,106.0,Western,0
1014215-moonlighting,79.0,100.0,95.0,Drama,0
1014217-moonraker,43.0,59.0,126.0,Action,2
1014246-morning_glory,46.0,64.0,74.0,Drama,2
1014294-moulin_rouge,90.0,73.0,123.0,Biography,1
1014316-moving,65.0,33.0,88.0,Comedy,2
1014325-mr_and_mrs_smith,48.0,64.0,95.0,Comedy,2
1014352-mrs_soffel,44.0,42.0,112.0,Drama,2
1014370-mummy,72.0,89.0,72.0,Horror,0
1014372-mummy,63.0,91.0,88.0,Horror,0
1014396-murder,38.0,89.0,92.0,Mystery & thriller,0
1014451-music_box,76.0,76.0,123.0,Drama,1
1014453-music_man,85.0,94.0,151.0,"Musical, Comedy",1
1014481-mutiny_on_the_bounty,84.0,96.0,132.0,Adventure,1
1014482-mutiny_on_the_bounty,73.0,70.0,179.0,Adventure,1
1014592-mysterious_island,64.0,81.0,101.0,Sci-fi,0
1014759-native_son,25.0,50.0,111.0,Drama,2
1014793-near_dark,74.0,83.0,95.0,"Horror, Western",0
1014804-neighbors,49.0,57.0,94.0,Comedy,2
1014832-never_on_sunday,83.0,67.0,91.0,Comedy,0
1014945-next_of_kin,57.0,100.0,86.0,Horror,0
1014946-next_of_kin,45.0,50.0,108.0,"Crime, Drama",2
1014986-nicholas_and_alexandra,78.0,69.0,183.0,"History, Drama",1
1015000-night_and_day,42.0,67.0,128.0,"Musical, Lgbtq+",1
1015002-night_at_the_opera,90.0,97.0,93.0,Comedy,0
1015079-night_to_remember,90.0,100.0,123.0,"History, Drama",1
1015095-nighthawks,55.0,71.0,99.0,Mystery & thriller,0
1015196-no_mans_land,61.0,50.0,106.0,"Crime, Drama",2
1015199-no_mercy,28.0,31.0,107.0,"Crime, Drama",2
1015218-no_way_out,72.0,91.0,113.0,"Mystery & thriller, Action",0
1015224-nobodys_fool,35.0,0.0,107.0,"Romance, Comedy",2
1015287-notorious,91.0,96.0,103.0,Mystery & thriller,0
1015361-obsession,59.0,73.0,98.0,Mystery & thriller,0
1015380-odd_couple,89.0,98.0,105.0,Comedy,0
1015383-odd_man_out,86.0,100.0,115.0,Mystery & thriller,1
1015389-odessa_file,64.0,64.0,128.0,"Mystery & thriller, Drama",1
1015393-of_human_bondage,69.0,86.0,83.0,Drama,0
