id,audienceScore,tomatoMeter,runtimeMinutes,genre,kmeans_cluster
devil_between_the_legs,,86.0,,Drama,
devil_came_on_horseback,90.0,96.0,88.0,Documentary,0.0
devil_dog_the_hound_of_hell,22.0,,100.0,Horror,
devil_dogs_of_the_air,91.0,,86.0,"Comedy, Drama",
devil_girl_from_mars,25.0,,77.0,Sci-fi,
devil_in_a_blue_dress,70.0,92.0,102.0,"Mystery & thriller, Crime, Drama",0.0
devil_in_my_ride,88.0,,95.0,"Horror, Comedy",
devil_in_the_dark,24.0,,82.0,"Mystery & thriller, Horror",
devil_in_the_flesh_1987,42.0,,110.0,Drama,
devil_in_the_flesh_2,29.0,33.0,93.0,Mystery & thriller,2.0
devil_probably,78.0,79.0,95.0,Drama,0.0
devil_riders,,,56.0,Western,
devil_rides_out,75.0,95.0,95.0,Horror,0.0
devil_thumbs_a_ride,42.0,,63.0,"Crime, Drama",
devil_times_five,32.0,,90.0,Horror,
devil_within,14.0,,80.0,"Horror, Mystery & thriller",
devilfish,16.0,,96.0,Horror,
devils-angels,27.0,,84.0,Action,
devils-possessed,25.0,,90.0,Horror,
devils_acid,,,88.0,Horror,
devils_advocate,79.0,64.0,144.0,"Mystery & thriller, Fantasy, Horror",1.0
devils_backbone,89.0,93.0,106.0,"Mystery & thriller, Drama, Horror",0.0
devils_brigade,68.0,60.0,130.0,"War, Drama",1.0
devils_canyon,,,92.0,Western,
devils_chair,33.0,60.0,87.0,Horror,2.0
devils_commandment,61.0,,90.0,Horror,
devils_cove,,,82.0,"Mystery & thriller, Lgbtq+",
devils_den,23.0,,84.0,Horror,
devils_domain,31.0,,93.0,Horror,
devils_doorway,64.0,,84.0,Western,
devils_due,21.0,18.0,90.0,Horror,2.0
devils_freedom,90.0,100.0,74.0,Documentary,0.0
devils_gate_2018,25.0,38.0,95.0,Mystery & thriller,2.0
devils_island-1996,64.0,,101.0,"Comedy, Drama",
devils_island_1939,50.0,,62.0,Drama,
devils_junction_handy_dandys_revenge,,,84.0,Horror,
devils_keep,,,111.0,Adventure,
devils_knot,39.0,25.0,114.0,"Drama, Crime",2.0
devils_mile,35.0,,88.0,"Action, Crime, Drama, Horror",
devils_night_dawn_of_the_nain_rouge,,,96.0,"Horror, Mystery & thriller",
devils_on_the_doorstep,95.0,91.0,162.0,"Comedy, Drama",1.0
devils_own,41.0,35.0,110.0,"Mystery & thriller, Crime, Drama",2.0
devils_path_2019,17.0,63.0,87.0,"Mystery & thriller, Lgbtq+",2.0
devils_peak,56.0,40.0,97.0,"Mystery & thriller, Drama",2.0
devils_pie_dangelo,,100.0,90.0,Documentary,
devils_plaything,,,,,
devils_rain,35.0,17.0,85.0,Horror,2.0
devils_rejects,78.0,55.0,109.0,Horror,0.0
devils_revenge,,20.0,90.0,Horror,
devils_tomb,10.0,,90.0,"Action, Mystery & thriller, Horror, Sci-fi",
devils_whisper,56.0,,83.0,"Drama, Horror",
devo_live_in_the_land_of_the_rising_sun_japan_2003,43.0,,,,
devolved_2010,9.0,,85.0,Comedy,
devons_ghost_legend_of_the_bloody_boy,30.0,,90.0,"Horror, Action",
devonsville_terror,25.0,,82.0,Horror,
devotion-1995,,,123.0,Drama,
devotion_1945,58.0,,107.0,Biography,
devotion_2022,92.0,80.0,139.0,"War, History, Drama, Action",1.0
devoured_2014,32.0,,89.0,"Horror, Mystery & thriller",
dexter_gordon_and_mccoy_tyner_cool_summer,,,,,
dezertir,44.0,,105.0,Drama,
dhaakad_2022,42.0,,135.0,"Action, Mystery & thriller",
dhadak,56.0,29.0,138.0,"Drama, Romance",1.0
dhamaal,67.0,,210.0,Comedy,
dhamaka,56.0,40.0,103.0,"Action, Mystery & thriller",2.0
dhamma_brothers,78.0,83.0,76.0,Documentary,0.0
dhan_dhana_dhan_goal,53.0,,180.0,Drama,
dhanak,78.0,75.0,106.0,Drama,0.0
dharam_sankat_mein,52.0,25.0,129.0,Comedy,2.0
dharm2007,93.0,,103.0,Drama,
dharti,89.0,,126.0,"Drama, Mystery & thriller",
dheepan,82.0,88.0,110.0,Drama,0.0
dhobi_ghat,70.0,65.0,100.0,Drama,0.0
dhogs,,,,,
dhokha_round_d_corner,,,122.0,Mystery & thriller,
dhol,51.0,,149.0,Comedy,
dhoom,76.0,,127.0,"Action, Mystery & thriller",
dhoom_2,77.0,92.0,152.0,"Action, Mystery & thriller, Comedy",1.0
dhoom_3,48.0,70.0,173.0,"Action, Mystery & thriller",1.0
dhoom_dadakka,14.0,,135.0,"Comedy, Romance",
dhoondte_reh_jaoge,28.0,,130.0,Comedy,
di_yi_lei_xing_wei_xian,94.0,,95.0,"Action, Crime, Drama, Mystery & thriller",
diablo,67.0,,85.0,"Mystery & thriller, Comedy",
diablo_2016,28.0,19.0,83.0,"Western, Mystery & thriller, Action",2.0
diablo_rojo_pty,,73.0,80.0,Horror,
diabolik,,,139.0,"Crime, Drama",
diaboliquement_votre,45.0,,94.0,Mystery & thriller,
diagnosis_murder_1975,,,95.0,Mystery & thriller,
dial_100,,,104.0,"Drama, Mystery & thriller",
dial_a_prayer,39.0,67.0,98.0,"Comedy, Drama",2.0
dial_help,33.0,,96.0,Horror,
dial_m_for_murder,92.0,90.0,105.0,"Crime, Drama, Mystery & thriller",0.0
dialogues-of-the-exiled-dialogos-de-exiliados,83.0,,100.0,Drama,
diamantino,60.0,86.0,96.0,"Comedy, Lgbtq+",0.0
diameter_of_the_bomb,80.0,,,,
diamond_cartel,17.0,,100.0,"Action, Adventure",
diamond_city,,,90.0,Adventure,
diamond_dogs,13.0,,94.0,"Action, Adventure",
diamond_hands_the_legend_of_wallstreetbets,,91.0,89.0,Documentary,
diamond_horseshoe,,,104.0,"Musical, Romance",
diamond_island,88.0,100.0,101.0,Drama,0.0
diamond_jim_1935,,,93.0,Biography,
diamond_men,58.0,81.0,102.0,"Comedy, Drama",0.0
diamond_on_vinyl,,,95.0,"Drama, Mystery & thriller, Romance",
diamond_skulls,29.0,33.0,100.0,Drama,2.0
diamond_tongues,50.0,100.0,100.0,"Comedy, Drama",0.0
diamondbacks,,,90.0,Action,
diamonds_1975,67.0,,106.0,"Crime, Drama",
diamonds_are_forever,57.0,63.0,119.0,Action,1.0
diamonds_of_the_night,76.0,92.0,70.0,Drama,0.0
diamonds_to_dust,85.0,,110.0,"Biography, Drama",
diana_2013,26.0,7.0,113.0,"Drama, Biography",2.0
diana_2018,,,88.0,Drama,
diana_2021,,80.0,95.0,"Biography, Documentary",
diana_7_days,,,,,
diana_her_true_story,,,,,
diana_in_her_own_words,96.0,,,,
diana_our_mother_her_life_and_legacy,79.0,92.0,,,
diana_the_musical,34.0,12.0,117.0,"Musical, Biography",2.0
diana_vreeland_the_eye_has_to_travel_2012,79.0,94.0,77.0,"Documentary, Biography",0.0
dianas_wedding,,,87.0,"Comedy, Drama",
diane_2019,69.0,93.0,95.0,Drama,0.0
diane_has_the_right_shape,,,87.0,Comedy,
diane_ii_2018,77.0,88.0,82.0,Horror,0.0
diane_linkletter_story,43.0,,10.0,Comedy,
diani_and_devine_meet_the_apocalypse,60.0,,90.0,"Adventure, Comedy",
diapason,,,92.0,Drama,
diary-of-a-political-tourist,62.0,,,,
diary-of-the-dead2007,41.0,61.0,95.0,"Horror, Mystery & thriller",2.0
diary_1937_1983,,,,,
diary_for_my_lovers,,,119.0,Drama,
diary_of_a_bad_lad,,,,,
diary_of_a_cannibal,6.0,,81.0,Horror,
diary_of_a_chambermaid,82.0,88.0,97.0,Drama,0.0
diary_of_a_chambermaid_2016,26.0,66.0,96.0,"History, Drama",2.0
diary_of_a_country_priest,85.0,95.0,120.0,Drama,1.0
diary_of_a_fleeting_affair,,92.0,100.0,Romance,
diary_of_a_hitman,37.0,,90.0,"Crime, Drama",
diary_of_a_lost_girl_1981,88.0,100.0,96.0,Drama,0.0
diary_of_a_mad_black_woman,86.0,16.0,116.0,"Comedy, Drama",1.0
diary_of_a_mad_housewife,79.0,82.0,95.0,"Comedy, Drama",0.0
diary_of_a_madman,54.0,,96.0,Horror,
diary_of_a_spy,60.0,57.0,99.0,"Mystery & thriller, Romance, Drama",0.0
diary_of_a_tired_black_man,75.0,,108.0,"Comedy, Drama",
diary_of_a_wimpy_kid,49.0,54.0,92.0,"Kids & family, Comedy",2.0
diary_of_a_wimpy_kid_2021,40.0,75.0,56.0,"Kids & family, Comedy, Animation",0.0
diary_of_a_wimpy_kid_2_rodrick_rules,62.0,47.0,95.0,"Kids & family, Comedy",2.0
diary_of_a_wimpy_kid_dog_days,63.0,52.0,94.0,"Kids & family, Comedy",2.0
diary_of_a_wimpy_kid_rodrick_rules,53.0,50.0,100.0,"Kids & family, Comedy, Adventure, Animation",2.0
diary_of_a_wimpy_kid_the_long_haul,31.0,18.0,91.0,"Kids & family, Comedy, Adventure",2.0
diary_of_anne_frank,77.0,80.0,156.0,"History, Drama",1.0
diary_of_ellen_rimbauer,50.0,17.0,96.0,"Mystery & thriller, Horror",2.0
diary_of_forbidden_dreams,50.0,17.0,94.0,Comedy,2.0
diary_of_june,,,,,
diary_of_the_dead,45.0,,93.0,"Drama, Mystery & thriller",
dias_de_circo,,,,,
dias_de_santiago,83.0,100.0,83.0,Drama,0.0
diaz,76.0,40.0,122.0,Drama,1.0
dicen_que_soy_mujeriego,,,90.0,Comedy,
dick_and_jack,,,90.0,"Comedy, Drama",
dick_figures_the_movie,81.0,,74.0,"Adventure, Animation",
dick_johnson_is_dead,79.0,99.0,89.0,Documentary,0.0
dick_tracy_detective,38.0,,62.0,"Crime, Drama",
dick_tracy_meets_gruesome,36.0,,65.0,"Crime, Drama",
dick_tracy_vs_cueball,35.0,,62.0,"Crime, Drama",
dick_tracys_dilemma,16.0,,60.0,"Crime, Drama",
dick_turpin,,,70.0,"Adventure, Biography, Crime, Drama",
dickie_roberts_former_child_star,46.0,22.0,99.0,Comedy,2.0
dickie_v,,,80.0,"Biography, Documentary",
did_you_wonder_who_fired_the_gun,53.0,86.0,90.0,Documentary,0.0
didis_dreams,74.0,,91.0,"Romance, Comedy, Fantasy",
didnt_do_it_for_love,,,80.0,Documentary,
die-herbstzeitlosen-late-bloomers,79.0,,90.0,Comedy,
die-konferenz-der-tiere,43.0,,,,
die-schweizermacher,91.0,,,,
die-verlorene-ehre-der-katharina-blum-oder-wie-gewalt-entstehen-und-wohin-sie-fuhren-kann,84.0,88.0,104.0,Drama,0.0
die-weisse-massai-the-white-massai,70.0,63.0,131.0,"Drama, Romance",1.0
die-wolke,56.0,,,,
die_2010,21.0,,90.0,Mystery & thriller,
die_another_day,41.0,55.0,130.0,"Action, Adventure",2.0
die_die_my_darling,56.0,50.0,97.0,Horror,2.0
die_ewige_maske,,,74.0,Drama,
die_falschung_1981,73.0,100.0,110.0,Drama,0.0
die_farbe_des_ozeans,40.0,,95.0,Drama,
die_feinen_unterschiede,,,,,
die_fighting,50.0,,110.0,"Action, Mystery & thriller",
die_fledermaus,,,,,
die_frau_des_polizisten,56.0,31.0,175.0,Drama,1.0
die_frau_nach_der_man_sich_sehnt,,,75.0,Drama,
die_grosse_ekstase_des_bildschnitzers_steiner,89.0,,45.0,Documentary,
die_gstettensaga_the_rise_of_echsenfriedl,100.0,,72.0,"Comedy, Fantasy, Horror, Musical, Sci-fi",
die_hard,94.0,94.0,131.0,"Action, Mystery & thriller",1.0
die_hard_2_1990,70.0,70.0,124.0,"Action, Mystery & thriller",1.0
die_hard_with_a_vengeance,83.0,58.0,128.0,"Action, Adventure, Mystery & thriller",1.0
die_hart_the_movie,28.0,43.0,78.0,"Action, Comedy",2.0
die_haut_der_anderen,,,113.0,"Drama, Mystery & thriller",
die_in_a_gunfight,60.0,17.0,92.0,"Action, Mystery & thriller",2.0
die_innere_sicherheit,63.0,,106.0,Drama,
die_kinder_der_toten,,,90.0,,
die_laughing,,,108.0,"Mystery & thriller, Comedy",
die_letzten_gigolos,,,,,
die_linkshandige_frau_1980,33.0,,,,
die_lugen_der_sieger,,,,,
die_mommie_die,73.0,65.0,90.0,Comedy,0.0
die_monster_die,39.0,71.0,78.0,"Horror, Mystery & thriller, Sci-fi",2.0
die_ontwaking,33.0,,89.0,"Mystery & thriller, Horror, Crime, Drama",
die_prasenz,15.0,,,,
die_rebellie_van_lafras_verwey,,,,,
die_screaming_marianne,11.0,,104.0,"Crime, Drama",
die_stadt_ohne_juden,,,80.0,Drama,
die_summe_meiner_einzelnen_teile_2012,92.0,,116.0,"Drama, Adventure",
die_tomorrow,78.0,85.0,75.0,Drama,0.0
die_unsichtbare,74.0,,109.0,Drama,
die_wand,70.0,77.0,108.0,"Drama, Sci-fi",0.0
die_you_zombie_bastards,56.0,,97.0,"Horror, Comedy",
die_zweite_frau,,,,,
died_young_stayed_pretty,31.0,63.0,95.0,Documentary,2.0
diego_maradona,,90.0,120.0,"Biography, Documentary",
diego_star,75.0,100.0,91.0,Drama,0.0
diep,29.0,,86.0,Drama,
diery,,,102.0,Mystery & thriller,
dieu-seul-me-voit-only-god-sees-me,82.0,,122.0,Comedy,
different_drummers,73.0,,106.0,Drama,
different_flowers,85.0,80.0,99.0,"Comedy, Drama",0.0
different_for_girls,75.0,48.0,92.0,"Comedy, Drama",0.0
different_from_the_others,64.0,,50.0,Drama,
different_story,71.0,38.0,104.0,Drama,2.0
difret,70.0,86.0,99.0,Drama,0.0
dig,90.0,89.0,105.0,Documentary,0.0
dig_2022,,23.0,92.0,Mystery & thriller,
dig_two_graves_2017,39.0,71.0,85.0,"Mystery & thriller, Horror",2.0
digger_2020,,70.0,101.0,Drama,
diggers,57.0,70.0,89.0,"Comedy, Drama",0.0
digging_for_fire,41.0,64.0,83.0,"Drama, Mystery & thriller",2.0
digging_to_china,73.0,43.0,98.0,Drama,0.0
digging_to_death,22.0,,91.0,Horror,
digging_up_the_marrow,43.0,60.0,88.0,"Horror, Mystery & thriller",2.0
diggstown,77.0,60.0,98.0,Action,0.0
digimon_adventure_last_evolution_kizuna,83.0,,94.0,"Kids & family, Adventure, Action, Animation",
digimon_adventure_tri_1_reunion,77.0,,96.0,"Action, Adventure, Anime",
digimon_adventure_tri_4_loss,50.0,,82.0,"Action, Adventure, Anime",
digimon_adventure_tri_5_coexistence,45.0,,89.0,"Action, Anime",
digimon_digital_monsters,93.0,,,,
digimon_the_movie,66.0,24.0,82.0,"Kids & family, Sci-fi, Animation",2.0
digital_dharma,,,90.0,Documentary,
digitallivesmatter_2017,,,93.0,Comedy,
dika_murder_city,,,100.0,Documentary,
dil-chahta-hai,95.0,100.0,183.0,"Comedy, Drama, Romance",1.0
dil-dosti-etc,49.0,,112.0,Drama,
dil-hai-tumhaara,69.0,,180.0,"Comedy, Drama",
dil-kabaddi,34.0,,120.0,"Comedy, Drama",
dil_bechara,76.0,87.0,101.0,"Drama, Romance",0.0
dil_bole_hadippa,55.0,60.0,148.0,"Romance, Comedy",1.0
dil_dhadakne_do,71.0,65.0,170.0,"Drama, Romance",1.0
dil_jo_bhi_kahey,28.0,,160.0,Romance,
dil_juunglee,78.0,0.0,,,
dil_se,80.0,60.0,163.0,"Romance, Drama",1.0
dil_toh_baccha_hai_ji_2011,31.0,,143.0,"Romance, Comedy",
dilemma,,,87.0,Mystery & thriller,
dilemma_1962,,,89.0,Drama,
dilili_in_paris,,67.0,95.0,"Adventure, Animation",
dill_scallion,,,94.0,Comedy,
dillinger,44.0,,70.0,"Crime, Drama",
dillinger_e_morto,69.0,75.0,90.0,"Crime, Drama",0.0
dilwale_2015,47.0,20.0,158.0,"Romance, Drama",1.0
dilwale_dulhania_le_jayenge,94.0,100.0,192.0,"Romance, Comedy, Drama",1.0
dim_sum_a_little_bit_of_heart,48.0,88.0,86.0,"Comedy, Drama",0.0
dim_sum_funeral,35.0,0.0,95.0,"Comedy, Drama",2.0
dim_the_fluorescents_2017,64.0,93.0,128.0,"Comedy, Drama",1.0
dimboola,40.0,,87.0,Comedy,
dime_with_a_halo,,,94.0,"Comedy, Drama",
dimensional_connections,,,,,
diminished_capacity,37.0,35.0,87.0,"Romance, Comedy",2.0
dimland,,,75.0,Drama,
dina_2017,82.0,97.0,101.0,Documentary,0.0
dinah_east,,,89.0,Drama,
diner,77.0,91.0,110.0,"Comedy, Drama",0.0
diner_2019,,,,"Drama, Mystery & thriller",
dingo,76.0,83.0,109.0,Drama,0.0
dinked_a_tattoo_removal_documentary,100.0,,56.0,Documentary,
dinner_and_a_movie,,,,,
dinner_at_eight_1989,60.0,,97.0,Comedy,
dinner_for_schmucks,42.0,42.0,114.0,Comedy,2.0
dinner_game,90.0,74.0,80.0,Comedy,0.0
dinner_in_america,86.0,91.0,106.0,"Comedy, Drama",0.0
dinner_rush,85.0,91.0,98.0,"Comedy, Drama",0.0
dinner_with_friends,46.0,90.0,95.0,Drama,0.0
dinner_with_the_president,,,60.0,Documentary,
dino_dana_the_movie,,,85.0,"Kids & family, Adventure, Fantasy",
dino_time,33.0,,84.0,"Kids & family, Adventure, Animation",
dinocroc,28.0,,100.0,"Mystery & thriller, Horror",
dinocroc_vs_supergator,19.0,,90.0,"Sci-fi, Mystery & thriller",
dinosaur_13,76.0,73.0,106.0,Documentary,0.0
dinosaur_island_2015,23.0,,79.0,"Adventure, Fantasy",
dinosaur_train_submarine_adventure,,,,,
dinosaur_valley_girls,20.0,,99.0,Fantasy,
dinosaurs-alive,36.0,75.0,40.0,Documentary,0.0
dinosaurs_3d_giants_of_patagonia,53.0,100.0,40.0,Documentary,0.0
dinosaurs_the_final_day_with_david_attenborough,,,87.0,"Documentary, Nature",
dinosaurus,31.0,67.0,85.0,"Sci-fi, Fantasy, Comedy",2.0
dinoshark,22.0,,92.0,"Horror, Mystery & thriller",
dinotasia,48.0,25.0,83.0,Documentary,2.0
dio_dreamers_never_die,99.0,100.0,113.0,"Documentary, Music, Biography",1.0
dionne_warwick_dont_make_me_over,,91.0,89.0,"Documentary, Music",
dior_and_i,77.0,84.0,90.0,Documentary,0.0
diorama,,80.0,99.0,"Romance, Drama",
diplomatic-courier,38.0,,97.0,Drama,
diplomatic_immunity,12.0,,95.0,Action,
diplomatic_siege,8.0,,90.0,Mystery & thriller,
diplomatie,80.0,94.0,88.0,"History, Drama",0.0
dira_u_hanusovic,,,,,
direct_contact,20.0,,90.0,Action,
directed-by-alan-smithee,,,,,
directed_by_john_ford,83.0,,95.0,Documentary,
directions_2017,78.0,100.0,103.0,Drama,0.0
directors-cut-a-killer-comedy,,25.0,98.0,"Comedy, Horror",
directors_cut,88.0,80.0,90.0,Horror,0.0
dirigible,57.0,,93.0,Adventure,
dirt-music,,,,,
dirt_2017,83.0,,102.0,Drama,
dirt_boy,14.0,,90.0,"Crime, Drama",
dirt_music_2019,47.0,27.0,105.0,Romance,2.0
dirt_road_to_lafayette,50.0,,,,
dirt_the_movie,69.0,,86.0,Documentary,
dirtbag_the_legend_of_fred_beckey,94.0,100.0,96.0,Documentary,0.0
dirty,,,94.0,"Comedy, Drama",
dirty-little-billy,67.0,,100.0,Western,
dirty-weekend,25.0,,102.0,Mystery & thriller,
dirty_30,52.0,,86.0,Comedy,
dirty_computer_an_emotion_picture_by_janelle_monae,75.0,,,,
dirty_daddy_the_bob_saget_tribute,73.0,80.0,83.0,"Comedy, Entertainment",0.0
dirty_dancing,90.0,72.0,100.0,"Romance, Drama",0.0
dirty_dancing_2016,18.0,19.0,138.0,"Musical, Romance, Drama",2.0
dirty_dancing_havana_nights,73.0,23.0,86.0,"Romance, Drama",2.0
dirty_difficult_dangerous,,,83.0,"Drama, Fantasy, Romance",
dirty_dingus_magee,58.0,,91.0,"Western, Comedy",
dirty_dishes,,,97.0,Drama,
dirty_dozen,90.0,81.0,149.0,"War, History, Drama",1.0
dirty_energy,71.0,,95.0,Documentary,
dirty_feathers,,,75.0,Documentary,
dirty_filthy_love,78.0,,95.0,"Comedy, Drama",
dirty_gertie_from_harlem_usa,57.0,,65.0,Musical,
dirty_girl_2011,53.0,34.0,106.0,"Comedy, Drama, Lgbtq+",2.0
dirty_god,53.0,96.0,104.0,Drama,0.0
dirty_grandpa,44.0,10.0,102.0,Comedy,2.0
dirty_hands_1975,47.0,,102.0,"Crime, Drama",
dirty_hands_the_art_and_crimes_of_david_choe,92.0,75.0,92.0,Documentary,0.0
dirty_harry,90.0,89.0,103.0,"Action, Mystery & thriller, Crime, Drama",0.0
dirty_ho,79.0,,103.0,Action,
dirty_kung_fu,,,90.0,"Action, Comedy",
dirty_lies_2016,,,94.0,"Action, Crime, Drama, Mystery & thriller",
dirty_little_secret,,,96.0,Drama,
dirty_little_trick,12.0,,88.0,"Mystery & thriller, Crime, Drama",
dirty_love,68.0,6.0,91.0,"Romance, Comedy",2.0
dirty_mary_crazy_larry,68.0,44.0,93.0,Action,2.0
dirty_old_town_2011,,,73.0,"Comedy, Drama",
dirty_pictures,67.0,40.0,95.0,Drama,2.0
dirty_pictures-2009,58.0,,90.0,"Documentary, Biography",
dirty_pretty_things,82.0,94.0,94.0,"Crime, Drama, Mystery & thriller",0.0
dirty_rotten_scoundrels,84.0,89.0,110.0,Comedy,0.0
dirty_sanchez,74.0,40.0,100.0,Comedy,2.0
dirty_shame,51.0,53.0,89.0,"Comedy, Lgbtq+",2.0
dirty_tricks_2021,,,100.0,"Documentary, Crime, Drama",
dirty_war,58.0,,95.0,"Drama, Mystery & thriller",
dirty_wars_2013,74.0,83.0,86.0,Documentary,0.0
dirty_weekend_2015,22.0,30.0,93.0,"Comedy, Drama",2.0
dirty_work_1992,,,96.0,"Crime, Drama",
dirty_work_2006,14.0,,97.0,Mystery & thriller,
dis_ek_anna,,,,,
dis_honesty_the_truth_about_lies,82.0,89.0,90.0,"Documentary, Drama",0.0
dis_koue_kos_skat,,,,,
disappearance,,64.0,89.0,Drama,
disappearance_2002,52.0,,96.0,Mystery & thriller,
disappearance_2019,,,80.0,Mystery & thriller,
disappearance_at_clifton_hill,,76.0,100.0,"Drama, Mystery & thriller",
disappearance_of_alice_creed,67.0,81.0,100.0,Mystery & thriller,0.0
disappearance_of_finbar,76.0,,102.0,Mystery & thriller,
disappearance_of_garcia_lorca,57.0,29.0,114.0,"Mystery & thriller, Drama",2.0
disappearances,44.0,52.0,118.0,"Adventure, Drama",2.0
disappeared_2007,,,96.0,"Mystery & thriller, Drama",
disappearing_acts,85.0,60.0,120.0,Drama,1.0
disarm,,,,,
disaster_movie,21.0,1.0,90.0,Comedy,2.0
disaster_playground,,,67.0,Documentary,
disaster_the_movie_2005,40.0,,83.0,"Comedy, Animation",
disaster_zone_volcano_in_new_york,11.0,,96.0,Action,
dischord,,29.0,105.0,Mystery & thriller,
disclosure,41.0,59.0,127.0,Mystery & thriller,2.0
disclosure_2020,100.0,100.0,,Drama,
disclosure_2020_2,87.0,98.0,100.0,Documentary,0.0
disco,,69.0,95.0,Drama,
disco-and-atomic-war,94.0,92.0,80.0,Documentary,0.0
disco-ormene-sunshine-barry-the-disco-worms,27.0,,78.0,"Kids & family, Fantasy, Comedy, Animation",
disco-pigs,75.0,20.0,93.0,Drama,2.0
disco_godfather,50.0,83.0,93.0,"Action, Crime, Drama",0.0
disco_spinning_the_story,80.0,,,,
disconnect_2013,75.0,70.0,115.0,Drama,1.0
disconnect_the_wedding_planner,60.0,,106.0,"Romance, Comedy",
discontents,,,,,
discopathe,38.0,,81.0,"Crime, Drama, Fantasy, Horror",
discover_arts_hitler_vs_picasso,,,,,
discovery_channel_american_chopper_honoring_the_uniform,,,,,
discovery_channel_harlem_diary_nine_voices_of_resilience,,,95.0,Documentary,
discreet_2018,33.0,70.0,81.0,"Drama, Lgbtq+",2.0
disculpas_por_la_demora,,,,,
disenchanted,42.0,100.0,79.0,Drama,0.0
disenchanted_2022,52.0,36.0,121.0,"Kids & family, Fantasy, Adventure, Romance, Musical",2.0
disgrace,62.0,83.0,118.0,Drama,1.0
disgraced_2017,73.0,,102.0,Documentary,
dish,81.0,96.0,100.0,Comedy,0.0
dish_dogs,35.0,,95.0,Comedy,
dish_women_waitressing_and_the_art_of_service,,,68.0,Documentary,
dishdogz,52.0,,90.0,Drama,
dishkiyaoon,15.0,0.0,119.0,Action,2.0
dishonored,75.0,90.0,91.0,Drama,0.0
dishoom_2016,48.0,50.0,121.0,"Action, Comedy",2.0
dislecksia_the_movie_2013,92.0,86.0,84.0,Documentary,0.0
dismissed,47.0,,87.0,"Horror, Mystery & thriller",
disney-princess-enchanted-tales-follow-your-dreams2007,52.0,,56.0,"Kids & family, Adventure, Animation",
disney_love_tales,,,,,
disneynature_bears,78.0,89.0,77.0,Documentary,0.0
disneynature_born_in_china,73.0,83.0,79.0,Documentary,0.0
disneynature_chimpanzee,75.0,75.0,78.0,Documentary,0.0
disneynature_crimson_wing,75.0,75.0,77.0,Documentary,0.0
disneynature_earth_2009,82.0,86.0,90.0,Documentary,0.0
disneynature_elephant,,81.0,,Documentary,
disneynature_expedition_china,,,,,
disneynature_growing_up_wild,86.0,,78.0,Documentary,
disneynature_monkey_kingdom,76.0,93.0,82.0,Documentary,0.0
disneynature_oceans,75.0,80.0,102.0,Documentary,0.0
disneynature_penguins,80.0,92.0,76.0,Documentary,0.0
disneys_aladdin,92.0,95.0,90.0,"Kids & family, Musical, Comedy, Adventure, Fantasy, Animation",0.0
disneys_little_einsteins_flight_of_the_instrument_fairies,,,,,
disneys_little_einsteins_mission_celebration,,,,,
disneys_little_einsteins_our_big_huge_adventure,83.0,,61.0,"Kids & family, Adventure",
disneys_newsies_the_broadway_musical,91.0,,149.0,Musical,
disneys_sweetheart_stories,,,,,
disneys_the_kid_2000,50.0,,104.0,"Kids & family, Comedy",
disobedience,,,103.0,"Drama, Biography",
disobedience_2017,75.0,84.0,114.0,"Romance, Drama, Lgbtq+",1.0
disorder,26.0,,110.0,"Crime, Drama",
disorder_2016,52.0,73.0,101.0,"Mystery & thriller, Drama",0.0
disorderly_orderly,68.0,60.0,90.0,Comedy,0.0
disorganized_crime,57.0,43.0,101.0,Comedy,2.0
disorientation,30.0,,90.0,Comedy,
dispara,46.0,,97.0,Comedy,
dispatchers_from_cleveland,,,75.0,Documentary,
displacement,21.0,,125.0,"Sci-fi, Mystery & thriller",
dispossession_the_great_social_housing_swindle,,,82.0,Documentary,
disquiet,44.0,0.0,84.0,Mystery & thriller,2.0
disraeli_1921,,100.0,,Drama,
disrupted_2020,,,94.0,"Crime, Drama",
dissolution,,,85.0,Drama,
distance,76.0,80.0,,,
distance_2016,,,,,
distancing_socially,,,97.0,Comedy,
distant,82.0,87.0,109.0,Drama,0.0
distant_constellation,,85.0,80.0,Documentary,
distant_drums,42.0,,101.0,Western,
distant_journey,,,78.0,Drama,
distant_voices_still_lives,82.0,80.0,84.0,Drama,0.0
